Elead ID,City,State,Zip,Bought Veh,Bought Veh Model,Bought Veh Trim,Bought Veh Price,Sale Date,Stock#,Vin#
7098071,MONTGOMERY,AL,36117,GMC,Yukon,Denali All-wheel Drive,23501,7/30/11,11336A,1GKFK63807J361519
7098075,GREENVILLE,SC,29605,Maserati,Spyder,,28301,8/1/11,11311E,ZAMBB18A820006522
7098088,MOUNT PLEASANT,SC,29466,Audi,S5,,43951,8/2/11,11446,WAURV78T19A006197
7098089,SAUGUS,MA,1906,BMW,335,xi 2dr All-wheel Drive Coupe,34501,8/2/11,11384,WBAWC73528E067082
7098076,HARTWELL,GA,30643,Lexus,IS 250,,20701,8/3/11,11241B,JTHBK262265023765
7098078,MADISON,AL,35758,Mercedes-Benz,S-Class,S550 4dr Sedan,57800,8/3/11,11439,WDDNG71X28A209760
7098079,FAYETTEVILLE,GA,30214,Mercedes-Benz,GL-Class,GL450 4dr All-wheel Drive 4MATIC,35500,8/3/11,11276,4JGBF71E58A300967
7098081,GREEN BAY,WI,54313,Lexus,LS 460,Base 4dr Rear-wheel Drive Sedan,66787,8/4/11,11412,JTHBL5EF8A5096070
7098085,VINEGAR BEND,AL,36584,BMW,650,i 2dr Convertible,41000,8/5/11,11485,WBAEK13416CN77743
7098092,BIRMINGHAM,AL,35215,BMW,750,Li 4dr Sedan,27501,8/5/11,11380A,WBAHN83586DT35581
7098086,LAGOS NIGERIA,LA,0,Land Rover,Range Rover,Supercharged 4dr All-wheel Drive,88601,8/6/11,11484,SALMF1E4XAA308685
7098096,MEMPHIS,TN,38103,BMW,550,i 4dr Rear-wheel Drive Sedan,43800,8/8/11,11450,WBANW53558CT54743
7098099,MANLIUS,NY,13104,Mercedes-Benz,SL-Class,SL600 2dr Roadster,34000,8/8/11,11453A,WDBSK76F04F063804
7098090,MARIETTA,GA,30066,Jaguar,XKR,Base 2dr Convertible,47601,8/9/11,11471,SAJWA44C279B12473
7098091,COLLEGE GROVE,TN,37046,BMW,X5,4.8i 4dr All-wheel Drive,39000,8/9/11,11409,5UXFE835X8LZ98989
7098094,MABLETON,GA,30126,BMW,550,i 4dr Rear-wheel Drive Sedan,49000,8/10/11,11481,WBANW5C52ACT56181
7098100,BIRMINGHAM,AL,35223,BMW,X5,4.8i 4dr All-wheel Drive,37901,8/10/11,11435A,5UXFE83538LZ47012
7098097,FAYETTEVILLE,GA,30214,Mercedes-Benz,R-Class,R350 4dr All-wheel Drive 4MATIC,28900,8/12/11,11395A,4JGCB65E87A056587
7098098,DALLAS,GA,30157,BMW,X5,4.8i 4dr All-wheel Drive,36700,8/12/11,11281,5UXFE83578L161066
7098104,NEW CASTLE,DE,19720,Porsche,Panamera,Turbo 4dr All-wheel Drive Hatchback,123201,8/12/11,11421,WP0AC2A78AL090470
7098101,LEXINGTON,KY,40511,Jeep,Grand Cherokee,Limited 4dr 4x4,15200,8/13/11,11446A,1J4HR58N95C711184
7098102,BILOXI,MS,39531,Aston Martin,DB9,Volante Convertible,93000,8/13/11,11118,SCFAD02A97GB07018
7098103,PEACHTREE CITY,GA,30269,Chevrolet,Corvette,,47900,8/13/11,11298A,1G1YY26E175103170
7098105,LOUISVILLE,TN,37777,Hummer,H2,Base 4dr All-wheel Drive,28601,8/15/11,11453B,5GRGN23U65H118488
7098106,DECATUR,GA,30033,BMW,335,i 4dr Rear-wheel Drive Sedan,32900,8/16/11,11448,WBAPM73569E191939
7098107,VENICE,FL,34285,Porsche,Boxster,,60601,8/16/11,11354,WP0CB2A85BS745504
7098108,MC CALLA,AL,35111,Jaguar,XJ,XJL 4dr Sedan,69101,8/16/11,11489,SAJWA2GB9BLV03300
7098112,WESTON,FL,33327,Aston Martin,V12 Vantage,,164000,8/16/11,11475,SCFEBBCFXBGS00620
7098115,ISSAQUAH,WA,98029,BMW,535,i 4dr Rear-wheel Drive Sedan,36101,8/17/11,11347,WBANW13518CZ84039
7098110,ATLANTA,GA,30324,Honda,CR-V,,23501,8/18/11,11344,5J6RE3H75AL029645
7098116,DALLAS,TX,75240,Mercedes-Benz,CL-Class,CL600 2dr Coupe,88601,8/18/11,11406,WDDEJ76X39A020644
7098118,MAITAMA ABUJA,RI,0,Mercedes-Benz,E-Class,E550 4dr Rear-wheel Drive Sedan,60101,8/19/11,11494,WDDHF7CB0BA265673
7098113,MARIETTA,GA,30066,BMW,X5,xDrive30i 4dr All-wheel Drive Sports Activity Vehicle,46748,8/22/11,11393,5UXFE4C50AL276039
7098117,BUFORD,GA,30519,BMW,M3,Base 2dr Rear-wheel Drive Convertible,55000,8/24/11,11423A,WBSWL93528P331266
7098125,WEST HARTFORD,CT,6107,Land Rover,Range Rover Sport,Supercharged 4dr All-wheel Drive,59601,8/24/11,11482,SALSH2E4XAA240797
7098119,BRISTOL,VA,24202,Mercedes-Benz,E-Class,E550 2dr Cabriolet,69401,8/25/11,11495,WDDKK7CF6BF085170
7098120,COVINGTON,GA,30016,Mercedes-Benz,E-Class,E320 4dr Rear-wheel Drive Sedan,15000,8/25/11,11393A,WDBUF65J14A411037
7098124,ALPHARETTA,GA,30004,Chevrolet,Camaro,,27301,8/25/11,11281A,2G1FC1ED3B9158692
7098127,ROSWELL,GA,30076,Lexus,RX 400h,Base 4dr Front-wheel Drive Hybrid,19350,8/25/11,11507,JTJGW31U760002463
7098129,CLEARWATER,FL,33759,Mercedes-Benz,CLK-Class,CLK320 2dr Convertible,23900,8/25/11,11488,WDBTK65G75T039950
7098130,POTOMAC,MD,20854,Porsche,911,Turbo 2dr Coupe,52601,8/25/11,11354A,WP0AB29981S687035
7098121,LOUDON,TN,37774,Mercedes-Benz,M-Class,,32601,8/26/11,11440,4JGBB86E78A429447
7098128,ONTARIO,ON,L7M4J,BMW,335,i 2dr Rear-wheel Drive Convertible,32901,8/26/11,11451,WBAWL73578PX59259
7098123,AUBURN,AL,36832,BMW,550,i 4dr Rear-wheel Drive Sedan,38501,8/27/11,11348,WBANW53578CT53366
7098131,WOODSTOCK,GA,30189,BMW,335,i 2dr Rear-wheel Drive Coupe,30221,8/29/11,11501,WBAWB73568P041205
7098135,MISSION,TX,78572,BMW,X6 ActiveHybrid,Base 4dr All-wheel Drive Sports Activity Coupe,57601,8/29/11,11511,5UXFH0C5XALC66069
7098133,MAULDIN,SC,29662,BMW,335,i 2dr Rear-wheel Drive Convertible,32101,8/30/11,11479,WBAWL73508PX58499
7098137,AUGUSTA,GA,30909,BMW,M3,Base 2dr Convertible,21401,9/1/11,11359A,WBSBR93484PK07386
7098139,PEORIA HEIGHTS,IL,61616,Mercedes-Benz,CLS-Class,CLS550 4dr Coupe,40101,9/2/11,11388,WDDDJ72XX8A119378
7098141,SAVANNAH,GA,31411,BMW,M6,Base 2dr Rear-wheel Drive Coupe,47101,9/2/11,11475A,WBSEH93537CY23727
7098138,COOKEVILLE,TN,38506,Jaguar,XJ,Base 4dr Sedan,65601,9/3/11,11490,SAJWA1CB5BLV13550
7098160,ATLANTA,GA,30308,Mercedes-Benz,C-Class,Luxury C280 4dr All-wheel Drive 4MATIC Sedan,23900,9/3/11,11398A,WDBRF92H87F901961
7098140,ALPHARETTA,GA,30005,Cadillac,Escalade,Base All-wheel Drive,28000,9/7/11,11490A,1GYFK63857R128565
7098142,DACULA,GA,30019,Mercedes-Benz,CLS-Class,CLS550 4dr Coupe,39501,9/8/11,11353,WDDDJ72X88A129620
7098153,STONY POINT,NY,10980,BMW,550 Gran Turismo,i xDrive 4dr All-wheel Drive Hatchback,51601,9/10/11,11401,WBASP4C54AC341353
7098143,BYRON,GA,31008,Land Rover,Range Rover Sport,Supercharged 4dr All-wheel Drive,46101,9/12/11,11469,SALSH23468A174147
7098144,SUWANEE,GA,30024,Mercedes-Benz,CLS-Class,CLS550 4dr Coupe,44201,9/12/11,11428,WDDDJ72X88A136390
7098145,DULUTH,GA,30096,BMW,650,i 2dr Rear-wheel Drive Coupe,53700,9/12/11,11325,WBAEA535X8CV91324
7098149,ATLANTA,GA,30327,BMW,740,Li 4dr Rear-wheel Drive Sedan,67800,9/12/11,11339,WBAKB4C50BC392736
7098151,CLANTON,AL,35045,Mercedes-Benz,SLK-Class,SLK350 2dr Roadster,28101,9/12/11,11390,WDBWK56F87F145712
7098156,OAKLAND PARK,FL,33309,BMW,X6,xDrive35i 4dr All-wheel Drive Sports Activity Coupe,56501,9/12/11,11510,5UXFG43549L224015
7098147,DECATUR,GA,30030,Mercedes-Benz,E-Class,E550 4dr Rear-wheel Drive Sedan,33501,9/13/11,11432,WDBUF72X48B293127
7098148,GADSDEN,AL,35901,Land Rover,Range Rover Sport,HSE 4dr All-wheel Drive,45401,9/13/11,11470,SALSK25459A192476
7098150,RINGGOLD,GA,30736,Chevrolet,Corvette,Base 2dr Coupe,16874,9/13/11,11388A,1G1YY22G2W5129363
7098157,HOUSTON,TX,77099,Jaguar,XJ,XJL 4dr Sedan,67000,9/13/11,11491,SAJWA2GBXBLV01667
7098161,SPARTANBURG,SC,29303,BMW,X5,4.8i 4dr All-wheel Drive,35101,9/14/11,11434,5UXFE83578L162430
7098158,LIBERTYVILLE,IL,60048,BMW,750,i 4dr Rear-wheel Drive Sedan,64501,9/15/11,11497,WBAKA8C52ACY35655
7098159,MABLETON,GA,30126,Mercedes-Benz,SL-Class,SL500 2dr Roadster,26900,9/15/11,11487B,WDBSK75F03F046114
7098171,HOUSTON,TX,77019,Porsche,Panamera,,78301,9/19/11,11325A,WP0AA2A77BL012687
7098166,WOODBRIDGE,VA,22192,BMW,535,i 4dr Rear-wheel Drive Sedan,46101,9/21/11,11517,WBAFR7C51BC801437
7098163,MOORHEAD,MN,56560,Ford,F-150,,22101,9/22/11,11440B,1FTEW1E85AFA29288
7097345,NASHUA,NH,3060,Maserati,Quattroporte,,64500,9/23/11,11456,ZAMCE39A070027572
7098167,TALLAHASSEE,FL,32303,Porsche,911,,57101,9/23/11,11521,WP0AB29923S686160
7098168,CANTON,GA,30114,Mercedes-Benz,E-Class,E63 AMG 4dr Rear-wheel Drive Sedan,76601,9/23/11,11410,WDDHF7HB7AA100047
7098164,FAYETTEVILLE,GA,30215,MINI,Cooper S,Base 2dr Convertible,31494,9/24/11,11530,WMWZP3C55BTX83083
7098165,MARIETTA,GA,30068,Maserati,Quattroporte,S 4dr Sedan,97000,9/24/11,11513,ZAM39JKA4B0054477
7098169,SANDY SPRINGS,GA,30328,BMW,X5,4.8i 4dr All-wheel Drive,35601,9/26/11,11385,5UXFE83568LZ47425
7098170,HOUSTON,TX,77012,Mercedes-Benz,S-Class,S550 4dr Sedan,45601,9/27/11,11522,WDDNG71X58A162496
7098172,SPRINGFIELD,OH,45502,Porsche,911,,71201,9/29/11,11324A,WP0CB29999S754133
7098173,LAVONIA,GA,30553,BMW,650,i 2dr Rear-wheel Drive Convertible,45800,10/1/11,11536,WBAEB53518CX62281
7098174,LIZELLA,GA,31052,GMC,Yukon,,21900,10/1/11,11450A,1GKFK130X7R182547
7098175,LEXINGTON,KY,40515,BMW,M3,Base 2dr Rear-wheel Drive Coupe,63551,10/1/11,11525,WBSKG9C58BE646241
7098176,LEEDS,AL,35094,Mercedes-Benz,SLK-Class,SLK350 2dr Roadster,32601,10/3/11,11549,WDBWK56F08F183632
7098182,PINECREST,FL,33156,Ferrari,F430,Scuderia 2dr Coupe,174601,10/7/11,11332,ZFFKW64A880161870
7098183,UNIVERSITY CITY,MO,63130,Porsche,911,Carrera S 2dr Rear-wheel Drive Coupe,85601,10/7/11,11379,WP0AB2A99BS720363
7098179,CANTON,GA,30114,Maserati,Quattroporte,Base Sedan,38601,10/8/11,11508,ZAMCE39A050019629
7098181,ATLANTA,GA,30315,Land Rover,Range Rover,HSE 4dr All-wheel Drive,68701,10/8/11,11523,SALMF1D45AA315559
7098186,STOCKBRIDGE,GA,30281,BMW,750,Li 4dr Sedan,24900,10/10/11,11558,WBAHN83536DT35939
7098185,MONROEVILLE,AL,36460,BMW,650,i 2dr Rear-wheel Drive Convertible,47001,10/11/11,11543,WBAEB53598CX58138
7098188,SOMERVILLE,AL,35670,Hummer,H2 SUT,Base 4dr All-wheel Drive,30501,10/11/11,11325B,5GRGN22U86H112520
7092193,MARIETTA,GA,30064,Porsche,Panamera,Turbo 4dr All-wheel Drive Hatchback,130612,10/12/11,11546,WP0AC2A78AL090954
7098191,NORTHBROOK,IL,60062,BMW,750,Li 4dr Rear-wheel Drive Sedan,62101,10/12/11,11519,WBAKB83559CY62485
7098122,ATLANTA,GA,30305,Land Rover,Range Rover,,40500,10/13/11,11410A,SALMF15427A241962
7098187,MARIETTA,GA,30008,Mercedes-Benz,S-Class,S430 4dr Rear-wheel Drive Sedan,15501,10/13/11,11426A,WDBNG70J64A415499
7098189,BONNEAU,SC,29431,Mercedes-Benz,E-Class,E55 AMG 4dr Sedan,32501,10/13/11,11561,WDBUF76JX6A903041
7098196,LEXINGTON,SC,29072,BMW,745,Li 4dr Sedan,21500,10/13/11,11513A,WBAGN63474DS46587
7098193,DULUTH,GA,30097,Mercedes-Benz,S-Class,S550 4dr Sedan,51895,10/14/11,11546A,WDDNG71X67A121146
7093170,ATLANTA,GA,30306,Porsche,911,,48900,10/15/11,11546B,WP0AA29986S715829
7098190,FRANKLIN,KY,42134,Bentley,Arnage,,48800,10/15/11,11527,SCBLC31E71CX05560
7098192,DAVIDSON,NC,28036,Mercedes-Benz,S-Class,S550 4dr Sedan,98101,10/15/11,11404,WDDNG7BB9BA362002
7098213,LAWRENCEVILLE,GA,30044,BMW,750,Li 4dr Rear-wheel Drive Sedan,46000,10/15/11,11541,WBAHN83518DT87640
7098195,ATLANTA,GA,30339,Land Rover,Range Rover,,49100,10/17/11,11550,SALMF13468A266108
7098198,ORLANDO,FL,32814,BMW,535,i 4dr Rear-wheel Drive Sedan,55500,10/17/11,11563,WBAFR7C59BC608940
7098194,STILWELL,KS,66085,BMW,M6,Base 2dr Rear-wheel Drive Coupe,73001,10/18/11,11424,WBSEH9C56ACY25284
7098197,GAINESVILLE,GA,30506,Mercedes-Benz,C-Class,C63 AMG 4dr Sedan,45300,10/20/11,11570,WDDGF77X19F227710
7098199,DULUTH,GA,30097,Mercedes-Benz,GL-Class,GL550 4dr All-wheel Drive 4MATIC,52501,10/20/11,11458,4JGBF86E48A328449
7098210,CLOVIS,CA,93611,Chevrolet,Avalanche 1500,,26401,10/21/11,11536A,3GNFK22089G186450
7098200,TAMPA,FL,33606,Mercedes-Benz,CL-Class,CL63 AMG 2dr Coupe,104277,10/22/11,11476,WDDEJ7HB5AA024720
7098201,ELLENWOOD,GA,30294,Honda,Accord,3.5 EX-L (A5) 2dr Coupe,17376,10/22/11,11525A,1HGCS22838A006811
7098202,OWASSO,OK,74055,Mercedes-Benz,E-Class,E500 4dr Sedan,16100,10/22/11,11546F,WDBUF70J73A109652
7098206,FAIRBURN,GA,30213,Mercedes-Benz,CLK-Class,CLK350 2dr Convertible,33019,10/24/11,11532,WDBTK56F88T095061
7098212,BERGENFIELD,NJ,7621,Cadillac,DeVille,Base 4dr Sedan,1801,10/24/11,11552C,1G6KD52B8SU244342
7098220,CAMP HILL,PA,17011,Land Rover,LR3,V8 HSE All-wheel Drive,31501,10/24/11,11337,SALAG25488A459976
7098235,FAIRFAX,VA,22033,Porsche,911,,68601,10/24/11,11304,WP0AB29998S730646
7098205,DECATUR,GA,30032,BMW,740,iL 4dr Sedan,2582,10/25/11,11513B,WBAGJ8329WDM15310
7098207,MCDONOUGH,GA,30252,Mercedes-Benz,GL-Class,GL450 4dr All-wheel Drive 4MATIC,52601,10/25/11,11535,4JGBF7BE4AA599436
7098214,CANTON,GA,30115,Lexus,IS 250,,25900,10/26/11,11524A,JTHBK262392092597
7098215,ALPHARETTA,GA,30004,BMW,535,i 4dr Rear-wheel Drive Sedan,29001,10/28/11,11583,WBANW135X8CZ76554
7098218,ARLINGTON,VA,22203,BMW,328,i (M6) 2dr Rear-wheel Drive Convertible,32000,10/28/11,11542,WBAWR33598P154182
7098219,HOUSTON,TX,77084,BMW,535,i 4dr Rear-wheel Drive Sedan,32401,10/28/11,11582,WBANW13578CK93212
7098217,ATLANTA,GA,30309,BMW,328,i (M6) 2dr Rear-wheel Drive Coupe,34101,10/29/11,11548,WBAKE3C57BE444434
7098221,NASHVILLE,TN,37211,Land Rover,Range Rover,,48101,11/2/11,11468,SALMF13488A284321
7098224,COOKEVILLE,TN,38501,BMW,335,i 2dr Rear-wheel Drive Coupe,24601,11/7/11,11548A,WBAWB73547P021758
7098226,DACULA,GA,30019,BMW,535,i 4dr Rear-wheel Drive Sedan,33501,11/7/11,11584,WBANW13599C162008
7098225,CUMMING,GA,30041,Maserati,GranTurismo,Base 2dr Coupe,91501,11/8/11,11562,ZAM45GLA4A0050185
7098227,MIRAMAR BEACH,FL,32550,Chevrolet,Corvette,,65000,11/9/11,11554,1G1YY26E775124122
7098233,PHILADELPHIA,PA,19111,Audi,Q5,3.2 Premium 4dr All-wheel Drive quattro Sport Utility,35801,11/10/11,11574,WA1LKAFP0AA023107
7098234,SARASOTA,FL,34236,BMW,X5,4.8i 4dr All-wheel Drive,42200,11/10/11,11609,5UXFE83528L166174
7093505,BONAIRE,GA,31005,BMW,550,i 4dr Rear-wheel Drive Sedan,38900,11/11/11,11444A,WBANW535X8CT50560
7098228,BIRMINGHAM,AL,35242,Cadillac,CTS-V,Base 2dr Coupe,50101,11/11/11,11572,1G6DV1EP0B0131319
7098229,WOODSTOCK,GA,30189,Mercedes-Benz,S-Class,S550 4dr Sedan,57400,11/11/11,11599,WDDNG71X29A249645
7098230,DOUGLASVILLE,GA,30135,Audi,A4,2.0T (New) (Multitronic) 4dr Front-wheel Drive FrontTrak Sedan,14000,11/12/11,11601,WAUAF68E55A482565
7098231,KANSAS CITY,MO,64114,Porsche,Cayman S,Base 2dr Coupe,36800,11/12/11,11592,WP0AB29806U780490
7098247,ANNAPOLIS,MD,21401,BMW,750,Li 4dr Rear-wheel Drive Sedan,41900,11/12/11,11506,WBAHN83548DT85476
7098236,FORT WORTH,TX,76108,Jaguar,XK,Base 2dr Convertible,69900,11/14/11,11483,SAJWA4GB1BLB39775
7098240,AUSTIN,TX,78759,Porsche,911,Turbo 2dr All-wheel Drive Cabriolet,94601,11/16/11,11480,WP0CB2A95BS755183
7098242,LAUDERHILL,FL,33319,Mercedes-Benz,CL-Class,CL550 2dr All-wheel Drive 4MATIC Coupe,79601,11/16/11,11436,WDDEJ8GB2AA023869
7098237,BAKU,AZ,0,BMW,528,i 4dr Rear-wheel Drive Sedan,46601,11/17/11,11597,WBAFR1C58BC743081
7098238,HAMPTON,GA,30228,BMW,745,i 4dr Sedan,17101,11/18/11,11538A,WBAGL63434DP70230
7098239,ATHENS,AL,35613,BMW,M6,Base 2dr Rear-wheel Drive Coupe,57101,11/19/11,11591,WBSEH93547B798374
7098244,DACULA,GA,30019,Honda,Pilot,EX-L (A5) 4dr Front-wheel Drive,27601,11/19/11,11546E,5FNYF3H56BB011298
7098246,TUSTIN,CA,92780,Jaguar,XK,XKR 2dr Coupe,66401,11/19/11,11607A,SAJWA4DC1AMB35201
7098243,DURHAM,NC,27713,BMW,335,i 2dr Rear-wheel Drive Convertible,34900,11/21/11,11614,WBAWL73518PX44417
7098245,ATLANTA,GA,30328,Land Rover,Range Rover Sport,Supercharged 4dr All-wheel Drive,55700,11/21/11,11587,SALSH23479A204077
7098251,MAPLE GLEN,PA,19002,BMW,135,i 2dr Rear-wheel Drive Coupe,31400,11/22/11,11520,WBAUC73599VK95654
7098248,OCHLOCKNEE,GA,31773,Cadillac,CTS-V,Base 2dr Coupe,68000,11/23/11,11528,1G6DV1EP8B0142181
7098256,MIAMI,FL,33133,BMW,535,i 4dr Rear-wheel Drive Sedan,47091,11/25/11,11637,WBAFR7C51BC605191
7098249,TUSCALOOSA,AL,35405,INFINITI,G37,,32000,11/26/11,11594,JN1CV6AP5BM303819
7098254,DAYTONA BEACH,FL,32118,BMW,M3,Base 2dr Rear-wheel Drive Convertible,66601,11/26/11,11622,WBSDX9C56BE399083
7098252,SUWANEE,GA,30024,Acura,TSX,Base (A5) 4dr Sedan,13601,11/28/11,11587A,JH4CL96815C017240
7098253,DESHLER,OH,43516,Chevrolet,Corvette,,47200,11/28/11,11528A,1G1YW2DW1A5101279
7098255,THE VILLAGES,FL,32162,Mercedes-Benz,CLS-Class,CLS550 4dr Coupe,43601,11/28/11,11464,WDDDJ72X19A142372
7098259,CARTHAGE,MO,64836,BMW,335,i 4dr Rear-wheel Drive Sedan,36000,11/28/11,11620,WBAPM7G54ANL89613
7098260,WESTLAKE,OH,44145,Land Rover,Range Rover,Supercharged 4dr All-wheel Drive,82301,11/30/11,11638,SALMF1E46AA312300
7098262,KINGSTON SPRINGS,TN,37082,Mercedes-Benz,M-Class,,28801,12/1/11,11425,4JGBB86E78A375566
7098261,MC KENZIE,TN,38201,BMW,X5,xDrive50i 4dr All-wheel Drive Sports Activity Vehicle,58501,12/2/11,11569,5UXZV8C52BL419563
7098274,MABLETON,GA,30126,Mercedes-Benz,CLK-Class,CLK350 2dr Convertible,35400,12/2/11,11633,WDBTK56F08F250054
7098264,ATLANTA,GA,30338,BMW,535,i 4dr Rear-wheel Drive Sedan,26800,12/5/11,11656,WBANW13538CK93255
7098266,LAS VEGAS,NV,89113,Hyundai,Equus,,54001,12/5/11,11621,KMHGH4JF4BU034421
7098268,CLARKSTON,GA,30021,Honda,Pilot,LX (A5) 4dr Front-wheel Drive,13000,12/5/11,11559A,5FNYF28107B020836
7098263,MARIETTA,GA,30067,INFINITI,QX4,Luxury 4dr 4x4,7001,12/6/11,11661,JNRDR09YX1W225024
7098267,ATLANTA,GA,30331,BMW,325,Ci 2dr Rear-wheel Drive Coupe,12900,12/7/11,11444B,WBABD33435PL06943
7098269,JASPER,GA,30143,Land Rover,Range Rover,,48101,12/9/11,11560,SALMF13418A283995
7098271,DULUTH,GA,30096,Mercedes-Benz,S-Class,S550 4dr Sedan,66401,12/12/11,11636,WDDNG71X29A246244
7098275,JACKSON,GA,30233,BMW,750,Li 4dr Rear-wheel Drive Sedan,37900,12/14/11,11404A,WBAHN835X8DT82789
7098281,LITHONIA,GA,30058,BMW,650,i 2dr Rear-wheel Drive Coupe,43101,12/14/11,11540,WBAEA53518CV90644
7098273,ATLANTA,GA,30324,Mercedes-Benz,SLK-Class,SLK350 2dr Roadster,26800,12/15/11,11533,WDBWK56F67F140170
7098287,MCDONOUGH,GA,30253,BMW,M5,Base 4dr Rear-wheel Drive Sedan,32832,12/15/11,11593,WBSNB935X7CX07216
7098276,ATLANTA,GA,30338,BMW,M,Base 2dr Rear-wheel Drive Roadster,31900,12/16/11,11518,5UMBT935X8LY53958
7098282,CUMMING,GA,30040,Mercedes-Benz,CLS-Class,CLS550 4dr Coupe,45101,12/16/11,11473,WDDDJ72X49A148571
7098277,KENNESAW,GA,30152,BMW,335,i 2dr Rear-wheel Drive Coupe,28000,12/17/11,11503,WBAWB73528P044070
7098278,ACWORTH,GA,30101,Audi,Q7,4.2 Prestige 4dr All-wheel Drive Sport Utility,43000,12/17/11,11396,WA1AV74L19D010569
7098279,MANDEVILLE,LA,70471,Chevrolet,Corvette,,51900,12/17/11,11639,1G1YX2DWXB5107628
7098280,TRUSSVILLE,AL,35173,BMW,M6,Base 2dr Rear-wheel Drive Coupe,45621,12/17/11,11598C,WBSEH93507B798999
7098283,CAROLINA,PR,983,Cadillac,Escalade ESV,Base All-wheel Drive,28500,12/19/11,11560A,1GYFK66897R332247
7098308,CLIVE,IA,50325,Porsche,911,Turbo 2dr All-wheel Drive Coupe,134601,12/19/11,11585,WP0AD2A9XBS766486
7098284,CYCLONE,PA,16726,Mercedes-Benz,CLK-Class,CLK430 2dr Convertible,13250,12/20/11,11670,WDBLK70G91T055851
7098285,CANTON,GA,30115,Saab,3-Sep,Aero 2dr Convertible,28000,12/20/11,11495B,YS3FH71U086008503
7098296,LONGVIEW,TX,75601,BMW,X5,xDrive50i 4dr All-wheel Drive Sports Activity Vehicle,57205,12/20/11,11665,5UXZV8C58BL420300
7098297,HOUSTON,TX,77077,BMW,M3,Base 4dr Rear-wheel Drive Sedan,60500,12/20/11,11644,WBSPM9C58BE203716
7098295,NORTH EAST,MD,21901,Dodge,Viper,RT/10 2dr Roadster,24900,12/21/11,11669,1B3BR65E6TV100022
7098288,MARIETTA,GA,30064,Mercedes-Benz,S-Class,S550 4dr Sedan,44601,12/22/11,11531,WDDNG71X18A230907
7098289,MILTON,GA,30004,Mercedes-Benz,E-Class,E350 4dr Rear-wheel Drive Sedan,43800,12/22/11,11646,WDDHF5GB5BA309617
7098301,WESTLAKE,LA,70669,Bentley,Continental GTC,Base 2dr Convertible,98601,12/22/11,11571,SCBDR33W67C046551
7098290,LAKE TAPAWINGO,MO,64015,BMW,X3,3.0si 4dr All-wheel Drive,26551,12/23/11,11627,WBXPC93428WJ17406
7098291,MABLETON,GA,30126,Porsche,911,Carrera 2dr Coupe,19843,12/23/11,11521A,WP0AA29941S620175
7098299,MARIETTA,GA,30062,BMW,335,i 2dr Rear-wheel Drive Convertible,46101,12/23/11,11674,WBADX7C5XBE580180
7098300,WILMINGTON,NC,28403,BMW,335,i 4dr Rear-wheel Drive Sedan,24000,12/28/11,11617,WBAVB77528NJ97081
7098306,ATLANTA,GA,30308,BMW,328,i (M6) 4dr Rear-wheel Drive Sedan,33201,12/29/11,11640,WBAPH7C54BE461955
7098323,BOSSIER CITY,LA,71112,Lexus,LS 460,Base 4dr Rear-wheel Drive Sedan,63101,12/29/11,11668,JTHBL5EF1B5105936
7098304,ANDERSON,SC,29621,Cadillac,CTS-V,Base 4dr Sedan,43570,12/30/11,11464A,1G6DN57P090156560
7098309,KENNESAW,GA,30152,Mercedes-Benz,M-Class,ML350 4dr 4x2,48000,12/30/11,11625,4JGBB5GB0BA698125
7098311,SMYRNA,GA,30080,Mercedes-Benz,C-Class,Sport C300 4dr Rear-wheel Drive Sedan,24300,12/31/11,11577,WDDGF54X88R014842
7098319,AMARILLO,TX,79106,Lexus,RX 400h,Base 4dr All-wheel Drive Hybrid,20101,12/31/11,11639A,JTJHW31U460002229
7098312,WASHINGTON,DC,20016,Porsche,Panamera,,76500,1/3/12,11463A,WP0AB2A71AL063114
7098313,ATLANTA,GA,30306,BMW,335d,Base 4dr Rear-wheel Drive Sedan,42401,1/3/12,11611,WBAPN7C59BA950271
7098314,ACWORTH,GA,30101,Land Rover,Range Rover Sport,Supercharged 4dr All-wheel Drive,53400,1/3/12,11516,SALSH23449A191417
7098315,ATLANTA,GA,30331,Mercedes-Benz,S-Class,S550 4dr Sedan,65101,1/4/12,11641,WDDNG71X79A241489
7098316,CANTON,GA,30114,Mercedes-Benz,SL-Class,SL550 2dr Roadster,68501,1/4/12,11526,WDBSK71F79F146726
7098318,KENNESAW,GA,30152,BMW,X3,3.0si 4dr All-wheel Drive,18900,1/4/12,11606,WBXPC93467WF21522
7098320,MISSION VIEJO,CA,92692,Porsche,Cayenne,Turbo 4dr All-wheel Drive,27501,1/4/12,11676,WP1AC29P65LA92341
7098322,KENNESAW,GA,30152,Mercedes-Benz,E-Class,E300 Diesel 4dr Sedan,22866,1/6/12,11671,WDBJF25H8XA917378
7098321,HARWOOD HEIGHTS,IL,60706,Nissan,GT-R,Premium 2dr All-wheel Drive Coupe,63000,1/7/12,11652,JN1AR54F89M252965
7098335,DESTIN,FL,32541,Mercedes-Benz,E-Class,E550 2dr Cabriolet,65900,1/7/12,11649,WDDKK7CF4BF089444
7098324,LOUISVILLE,KY,40206,Mercedes-Benz,SL-Class,SL550 2dr Roadster,59591,1/9/12,11399A,WDBSK71F69F143042
